paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
1909,1909,"Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe, treatment refractory stiff person syndrome",Georges G.; McSweeney P.; Bowen J.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.; Weiss M.; Sytsma J.; McLaughlin B.; Nash R.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1909.json,proceedings_ready,true,9,high,abstract_count_signal,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand02 | validator_flags=COUNT_SINGLE_CASE_CONFERENCE_MISMATCH | The abstract explicitly reports an original cohort of 9 independently confirmed severe SPS patients who underwent AHSCT. This direct numeric cohort statement is stronger than the single-case default heuristic tied to the conference subtype.,hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1909.json,3,9,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1909.json,2026-04-19T10:38:46.341374+00:00
1910,1910,Spastic dysarthria as a presenting sign of stiff person syndrome,Giles S.; Persaud A.; Pulley M.; Shneyder N.,single_case_report,case_report,data\extraction_json\text\1910.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly describes a single original SPS patient: 'We report a case of SPS' followed by individual clinical details for one 56-year-old woman with positive GAD antibodies and treatment response. No additional original SPS-spectrum patients are reported; the literature review mentioned is background only.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1910.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1910.json,2026-04-19T10:39:04.007511+00:00
1911,1911,Anti-GAD-65 associated progressive encephalomyelitis with rigidity and myoclonus following west NILE virus encephalitis,Loeb J.S.; Devine M.; Perven G.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1911.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly describes a single original patient with PERM, an SPS-spectrum disorder. Multiple phrases identify this as a case report of one 55-year-old woman, so the single-case candidate is directly supported.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1911.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1911.json,2026-04-19T10:39:25.321714+00:00
1912,1912,Defining the clinical spectrum of variant-stiff person syndrome: A case series,Shoemaker T.; Aljarallah S.; Lukish N.; Comisac M.; Saylor D.; Newsome S.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\1912.json,full_text,true,18,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b004_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=18 | reviewed_source_category=conference_abstract | predicted_count=18 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 18.,gold_reviewed_stage06_v1,103,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1912.json,2,18,medium,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1912.json,2026-04-20T21:48:05Z
1913,1913,Improvement of stiff person syndrome symptoms during pregnancy,Esch M.; Newsome S.,single_case_report,case_report,data\extraction_json\text\1913.json,full_text,true,1,high,source_single_case_override,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper explicitly presents a single original SPS case: a 23-year-old pregnant woman with anti-GAD65-associated SPS. The mention of four patients refers to prior reports in the literature and should not be counted as original cases from this paper.,hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1913.json,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1913.json,2026-04-19T10:40:07.488844+00:00
1916,1916,A rare cause of progressive encephalopathy - PERM,Hartigan S.; Turner R.; Hastings J.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1916.json,proceedings_ready,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract explicitly presents a single original patient as a case of glycine receptor antibody positive PERM. The text repeatedly uses singular case-report language and describes one 58-year-old male throughout, so the best-supported extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1916.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1916.json,2026-04-19T10:40:29.506995+00:00
1918,1918,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome,Tsai C.-H.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1918.json,proceedings_ready,true,1,medium,source_single_case_default,true,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | This conference abstract reads as a single-patient electrophysiologic case description: it reports one SPS patient with specific EMG findings and a single anti-GAD65 value. Although the abstract does not explicitly state 'one patient,' the single-case conference routing and singular patient-level wording best support the 1-case candidate, but manual review is still warranted because the count is inferred rather than directly enumerated.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1918.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1918.json,2026-04-19T10:40:52.704764+00:00
1921,1921,Refractory anti-gad positive stiff-person syndrome controlled after rituximab therapy,Aragao V.; Braga E.; Marinho A.R.; Nobrega P.; Simabukuro M.; Ferreira G.; Maia F.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1921.json,proceedings_ready,true,1,high,source_single_case_override,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly states this is a case report and repeatedly describes a single 48-year-old man with anti-GAD-positive stiff-person syndrome treated with rituximab. The apparent count of 7 is explained by follow-up duration ('After 7 months') rather than a patient count, so the single-case candidate is best supported.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1921.json,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1921.json,2026-04-19T10:41:16.147670+00:00
1922,1922,Stiff person syndrome presenting with spastic dysarthria,Persaud A.; Shneyder N.; Pulley M.; Giles S.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1922.json,proceedings_ready,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly describes an original single SPS case: 'We report a case of SPS' followed by individual clinical details for one 56-year-old woman. This directly supports a count of 1 unique SPS-spectrum patient, matching candidate cand01.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1922.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1922.json,2026-04-19T10:41:37.385756+00:00
1923,1923,Intrathecal baclofen effects in stiff person syndrome: Clinical and instrumented gait analysis,Rocha M.S.; Terzian P.R.; Ferreira R.; Majdoub A.A.; Barbosa J.; Godinho F.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1923.json,proceedings_ready,true,2,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand02 | validator_flags=COUNT_SINGLE_CASE_CONFERENCE_MISMATCH | The abstract explicitly reports an original cohort of two anti-GAD positive SPS patients and gives outcomes for both, so the exact supported SPS-spectrum count is 2. The single-case candidates appear to be heuristic defaults from the conference-abstract subtype and are contradicted by the text.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1923.json,3,2,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1923.json,2026-04-19T10:41:57.849125+00:00
1924,1924,Status dystonicus in a young person as an unusual presentation of stiff person syndrome: A case report,Di Luca D.G.; Bette S.; Luca C.; Singer C.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1924.json,proceedings_ready,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is explicitly a case report describing one 20-year-old male patient with antibody-supported SPS. The text repeatedly refers to a single patient/case and provides diagnosis-supported original clinical data, so the best-supported extractable count is 1.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1924.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1924.json,2026-04-19T10:42:21.404018+00:00
1928,1928,Stiff person syndrome with reflex myoclonus and occupational incapacity. Case report,Sanchez B.S.; Avelar S.; Hurtado P.; Aguilar M.,single_case_report,case_report,data\extraction_json\text\1928.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-patient case report describing one 39-year-old worker and explicitly states that the diagnosis was established for 'the patient' as stiff person syndrome with myoclonus. The background statement about over 250 cases in the literature is not counted because it refers to prior published cases, not original patients in this paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1928.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1928.json,2026-04-19T10:42:44.487619+00:00
1931,1931,"""Stiff young woman"": Case report",Sousa M.; Varela R.; Carneiro D.; Januario C.; Morgadinho A.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\1931.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This conference abstract is explicitly a case report and describes a single 27-year-old woman with diagnosis-supported SPS. The text provides original individual-level clinical details plus confirmatory GAD65/CSF and EMG findings, supporting a count of 1 unique SPS-spectrum patient.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\candidate_packages\1931.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b004_n100_20260419\count_evidence\1931.json,2026-04-19T10:43:03.997033+00:00
