paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
213,213,Focal stiff-person syndrome.,"Fiol, M; Cammarota, A; Rivero, A; Pardal, A; Nogues, M; Correale, J",2001,"Neurologia (Barcelona, Spain)",,Yasamin Mahjoub (2023-06-08 23:56:30)(Select): Requested through UCalgary Interlibrary Loan; Gustavo  Da Prat (2023-06-04 07:14:31)(Select): only abstract;,data/extraction_json/text/213.json,data/extraction_json/text_trimmed/213.json,trimmed,true,header_only_source,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"validator_flags=EVIDENCE_NO_PAGES | This is a single case report describing one patient with a focal form of stiff-person syndrome, as indicated by the language in the abstract and the absence of any mention of additional patients or group-level data.",llm_v1_gpt4.1,2026-04-05T20:03:14.570934+00:00
214,214,Plasma exchange in stiff-man syndrome.,"Shariatmadar, S; Noto, T A",2001,Therapeutic apheresis : official journal of the International Society for Apheresis and the Japanese Society for Apheresis,,,data/extraction_json/text/214.json,data/extraction_json/text/214.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS patients treated with plasma exchange. The text includes individual-level clinical data for both patients, confirming the source type and patient count.",llm_v1_gpt4.1,2026-04-05T20:03:33.819820+00:00
2175,2175,Treatment of progressive encephalomyelitis with rigidity and myoclonic jerks with rituximab: a case report.,"Saidha, S; Elamin, M; Mullins, G; Chaila, E; Tormey, V J; Hennessy, M J",2008,European journal of neurology,,,data/extraction_json/text/2175.json,data/extraction_json/text/2175.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title and the detailed narrative of one patient's clinical course, laboratory findings, and treatment response. There is no evidence of additional SPS-spectrum patients being reported.",llm_v1_gpt4.1,2026-04-05T20:03:37.561836+00:00
219,219,Quality of life in stiff-person syndrome.,"Gerschlager, Willibald; Schrag, Anette; Brown, Peter",2002,Movement disorders : official journal of the Movement Disorder Society,,,data/extraction_json/text/219.json,data/extraction_json/text/219.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,24,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study of 24 original SPS patients, reporting aggregate clinical and quality of life data. There is no evidence of individual-level case descriptions, but the group-level data is original and extractable.",llm_v1_gpt4.1,2026-04-05T20:03:59.089470+00:00
22,22,Therapeutic trial of milacemide in patients with myoclonus and other intractable movement disorders.,"Gordon, M F; Diaz-Olivo, R; Hunt, A L; Fahn, S",1993,Movement disorders : official journal of the Movement Disorder Society,,Yasamin Mahjoub (2023-07-02 04:26:20)(Select): one case of SPS - minimal extractable data present; Yasamin Mahjoub (2023-07-02 04:24:43)(Select): uploaded it; Annu Aggarwal (2023-06-30 00:23:39)(Select): Full txt was not loaded;,data/extraction_json/text/22.json,data/extraction_json/text/22.json,full_text,false,,interventional_study,controlled_or_therapeutic_group_study,high,1,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an interventional study (therapeutic trial) of milacemide in 10 patients with intractable movement disorders, including one with SPS. The paper provides both group-level and individual-level data, with a specific case description for the SPS patient. Only one original SPS-spectrum patient is included.",llm_v1_gpt4.1,2026-04-05T20:04:19.359603+00:00
220,220,Stiff-person syndrome associated with oral isotretinoin treatment.,"Chroni, E; Sakkis, Th; Georgiou, S; Monastirli, A; Pasmatzi, E; Paschalis, C; Tsambaos, D",2002,Neuromuscular disorders : NMD,,,data/extraction_json/text/220.json,data/extraction_json/text/220.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the structure, the explicit statement of 'we report a case', and the detailed individual-level clinical description. There is no evidence of additional SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T20:04:23.392511+00:00
223,223,The stiff-person syndrome. Case report.,"Piovano, C; Piattelli, M; Spina, T; Iervese, G; Bosco, G",2002,Minerva anestesiologica,,,data/extraction_json/text/223.json,data/extraction_json/text/223.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report: the title, structure, and content all focus on one patient with SPS. The paper provides individual-level clinical data and does not present group-level or aggregated data. There is no indication of additional cases.",llm_v1_gpt4.1,2026-04-05T20:04:42.132296+00:00
224,224,Specific phobia is a frequent non-motor feature in stiff man syndrome.,"Henningsen, P; Meinck, H-M",2003,"Journal of neurology, neurosurgery, and psychiatry",,,data/extraction_json/text/224.json,data/extraction_json/text/224.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,43,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study of 43 consecutive SPS-spectrum patients, with aggregate (group-level) data reported on phobia and other clinical features. There is no evidence of individual-level case descriptions, but the cohort is original and extractable.",llm_v1_gpt4.1,2026-04-05T20:04:48.234925+00:00
227,227,Spectrum of paraneoplastic neurologic disorders in women with breast and gynecologic cancer.,"Rojas-Marcos, Inigo; Rousseau, Audrey; Keime-Guibert, Florence; Rene, Ramon; Cartalat-Carel, Stephanie; Delattre, Jean Yves; Graus, Francesc",2003,Medicine,Review Article,,data/extraction_json/text/227.json,data/extraction_json/text/227.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,1,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,This is an observational group study reporting original clinical and immunologic data on 92 patients with paraneoplastic neurologic syndromes. The study includes both group-level statistics and individual-level details for some cases. Only one original SPS-spectrum patient is identified.,llm_v1_gpt4.1,2026-04-05T20:05:08.486962+00:00
228,228,Intrathecal baclofen for stiff-person syndrome: life-threatening intermittent catheter leakage.,"Bardutzky, J; Tronnier, V; Schwab, S; Meinck, H-M",2003,Neurology,,,data/extraction_json/text/228.json,data/extraction_json/text/228.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as evidenced by the detailed description of one patient's clinical course, treatment, and outcome. There is no mention of additional original SPS cases, and the discussion references prior literature for other cases.",llm_v1_gpt4.1,2026-04-05T20:05:27.884551+00:00
229,229,Progressive encephalomyelitis with rigidity as refractory asthma.,"Kikuchi, N; Nomura, A; Ishii, Y; Sekizawa, K; Harada, H; Ishii, K; Wada, T",2003,Thorax,,,data/extraction_json/text/229.json,data/extraction_json/text/229.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report of a patient with PER, a variant of stiff-person syndrome, with individual-level clinical data provided. There is no evidence of additional SPS-spectrum patients or group-level data.",llm_v1_gpt4.1,2026-04-05T20:05:47.341504+00:00
23,23,Stiff-man syndrome treated with intrathecal baclofen.,"Penn, R D; Mangieri, E A",1993,Neurology,Treatment,,data/extraction_json/text/23.json,data/extraction_json/text/23.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series reporting on two original SPS patients, with detailed individual-level clinical data for each. The structure and content are consistent with a case series or multi-case report.",llm_v1_gpt4.1,2026-04-05T20:05:50.862534+00:00
231,231,Stiff person syndrome and anesthesia: case report.,"Bouw, Jans; Leendertse, Karin; Tijssen, Marina A J; Dzoljic, Misa",2003,Anesthesia and analgesia,,Manfredi Carta (2023-06-25 00:07:22)(Select): incorrect full  text -> removed;,data/extraction_json/text/231.json,data/extraction_json/text/231.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title and the detailed, individualized clinical narrative of one SPS patient. There is no evidence of additional SPS patients or group-level data.",llm_v1_gpt4.1,2026-04-05T20:05:56.111801+00:00
2318,2318,Progressive encephalomyelitis with rigidity and myoclonus: resolution after thymectomy.,"Clerinx, K; Breban, T; Schrooten, M; Leite, M I; Vincent, A; Verschakelen, J; Tousseyn, T; Vandenberghe, W",2011,Neurology,,,data/extraction_json/text/2318.json,data/extraction_json/text/2318.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Clinical note of one PERM case with thymoma resolving after thymectomy.,llm_v1_gpt4.1,2026-04-05T20:05:56.173418+00:00
232,232,Neuropathology and binding studies in anti-amphiphysin-associated stiff-person syndrome.,"Wessig, C; Klein, R; Schneider, M F; Toyka, K V; Naumann, M; Sommer, C",2003,Neurology,,,data/extraction_json/text/232.json,data/extraction_json/text/232.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report: it provides a detailed narrative of one patient's clinical presentation, diagnostic workup, treatment, and postmortem findings. There is no evidence of additional original SPS-spectrum patients in the text.",llm_v1_gpt4.1,2026-04-05T20:06:15.743642+00:00
233,233,Head retraction reflex in stiff-man syndrome and related disorders.,"Berger, Christian; Meinck, Hans-Michael",2003,Movement disorders : official journal of the Movement Disorder Society,Electrophysiology,,data/extraction_json/text/233.json,data/extraction_json/text/233.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,50,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting original clinical and electrophysiological data on a cohort of 50 SPS-spectrum patients (SMS, SLS, PERM). The data are presented in aggregate, not as individual case reports.",llm_v1_gpt4.1,2026-04-05T20:06:35.427064+00:00
2346,2346,Thymoma-associated progressive encephalomyelitis with rigidity and myoclonus successfully treated with thymectomy and intravenous immunoglobulin.,"Uehara, Taira; Murai, Hiroyuki; Yamasaki, Ryo; Kikuchi, Hitoshi; Shigeto, Hiroshi; Ohyagi, Yasumasa; Kira, Jun-Ichi",2011,European neurology,,,data/extraction_json/text/2346.json,data/extraction_json/text/2346.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Letter describing one thymoma-associated PERM case successfully treated with thymectomy and IVIG.,llm_v1_gpt4.1,2026-04-05T20:06:35.489959+00:00
2357,2357,Variant form of stiff-man syndrome with neck pain: report of a case treated with muscle afferent block.,"Mori, Y; Kawai, K; Morishige, Y; Uchida, K; Yamamoto, T; Sakabe, T; Kawai, M",2000,Journal of anesthesia,,,data/extraction_json/text/2357.json,data/extraction_json/text/2357.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title and the detailed, individualized clinical narrative focused on one patient with a variant form of stiff-man syndrome. The report includes original clinical data and treatment outcomes for this individual.",llm_v1_gpt4.1,2026-04-05T20:06:39.633698+00:00
2370,2370,A patient with atypical stiff-person syndrome: an electrophysiological study.,"Picciolo, G; Quartarone, A; Battaglia, F; Majorana, G; Rizzo, V; Bagnato, S; Girlanda, P; Messina, C",2001,Journal of clinical neuromuscular disease,Electrophysiology,Benjamin Vlad (2023-06-29 06:04:29)(Select): uploaded the right one; Benjamin Vlad (2023-06-26 02:31:05)(Select): wrong full text;,data/extraction_json/text/2370.json,data/extraction_json/text/2370.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the detailed description of one patient's clinical course and the use of singular language throughout. The paper provides original SPS-spectrum data for this individual.",llm_v1_gpt4.1,2026-04-05T20:07:00.187561+00:00
