covidence_id,ref,study,title,authors,published_year,journal,doi,tags,card_identifier_text,card_first_author,card_year,card_authors_full,card_publication_title,card_title_matches_export,card_authors_match_export,card_year_matches_export,pdf_filename,pdf_path_relative,pdf_path_absolute,local_file_count,download_status,manifest_status,download_method,download_url,manifest_error
1540,620604452,Belbezier 2018,Multiplex family with GAD65-Abs neurologic syndromes,Belbezier A.; Joubert B.; Montero-Martin G.; Fernandez-Vina M.; Fabien N.; Rogemond V.; Mignot E.; Honnorat J.,2018,Neuroimmunology and Neuroinflammation,http://dx.doi.org/10.1212/NXI.0000000000000416,Immunological - Lab tests,#1540 – Belbezier 2018,Belbezier,2018,Belbezier A.; Joubert B.; Montero-Martin G.; Fernandez-Vina M.; Fabien N.; Rogemond V.; Mignot E.; Honnorat J.,Multiplex family with GAD65-Abs neurologic syndromes,true,true,true,1540_Belbezier A. et al. - 2018 - Multiplex family with GAD65-Abs neurologic syndrom.pdf,data\pdf_original\1540_Belbezier A. et al. - 2018 - Multiplex family with GAD65-Abs neurologic syndrom.pdf,C:\Projects\sps-review\data\pdf_original\1540_Belbezier A. et al. - 2018 - Multiplex family with GAD65-Abs neurologic syndrom.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661208/Belbezier%20A.%20et%20al.%20-%202018%20-%20Multiplex%20family%20with%20GAD65-Abs%20neurologic%20syndrom.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181153Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=2c0b22cb5b5c846be61ddf4ca8f106527b8c688c5cc3bee3ce718ca9f8f2dae8,
1558,625345498,Sohaib 2018,Successful anesthetic management of patient with stiff pesrson syndrome,Sohaib M.; Siddiqui A.S.,2018,Journal of the College of Physicians and Surgeons Pakistan,http://dx.doi.org/10.29271/jcpsp.2018.12.967,Treatment,#1558 – Sohaib 2018,Sohaib,2018,Sohaib M.; Siddiqui A.S.,Successful anesthetic management of patient with stiff pesrson syndrome,true,true,true,1558_Sohaib M. and Siddiqui A.S. - 2018 - Successful anesthetic management of patient with s.pdf,data\pdf_original\1558_Sohaib M. and Siddiqui A.S. - 2018 - Successful anesthetic management of patient with s.pdf,C:\Projects\sps-review\data\pdf_original\1558_Sohaib M. and Siddiqui A.S. - 2018 - Successful anesthetic management of patient with s.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661243/Sohaib%20M.%20and%20Siddiqui%20A.S.%20-%202018%20-%20Successful%20anesthetic%20management%20of%20patient%20with%20s.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192104Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=bd784091ee8e89d147e9b9e5190b82c01d29dadcaca8b6cad504ace551176c4d,
1597,2001963700,MaeztuSardina 2019,O-35 The Stiff Person Syndrome. Neurophysiological findings,Maeztu Sardina M.C.; Martinez Garcia F.A.; Garnes C.; Garcia L.; Puerto A.M.,2019,Clinical Neurophysiology,http://dx.doi.org/10.1016/j.clinph.2019.04.351,Electrophysiology,#1597 – MaeztuSardina 2019,MaeztuSardina,2019,Maeztu Sardina M.C.; Martinez Garcia F.A.; Garnes C.; Garcia L.; Puerto A.M.,O-35 The Stiff Person Syndrome. Neurophysiological findings,true,true,true,1597_Maeztu Sardina M.C. et al. - 2019 - O-35 The Stiff Person Syndrome. Neurophysiological.pdf,data\pdf_original\1597_Maeztu Sardina M.C. et al. - 2019 - O-35 The Stiff Person Syndrome. Neurophysiological.pdf,C:\Projects\sps-review\data\pdf_original\1597_Maeztu Sardina M.C. et al. - 2019 - O-35 The Stiff Person Syndrome. Neurophysiological.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661292/Maeztu%20Sardina%20M.C.%20et%20al.%20-%202019%20-%20O-35%20The%20Stiff%20Person%20Syndrome.%20Neurophysiological.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184839Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=65bd2e0ea2a30082bc6a10b6cc5e6b33931f004157b07969ea1e18972ba23bbc,
1598,628003379,Thuringer 2019,Coexistence of neuromyelitis optica and stiff person syndrome in a single patient: A case report,Thuringer A.J.; Jassam Y.N.,2019,Multiple Sclerosis Journal,http://dx.doi.org/10.1177/1352458519843084,Clinical manifestations,#1598 – Thuringer 2019,Thuringer,2019,Thuringer A.J.; Jassam Y.N.,Coexistence of neuromyelitis optica and stiff person syndrome in a single patient: A case report,true,true,true,1598_Thuringer A.J. and Jassam Y.N. - 2019 - Coexistence of neuromyelitis optica and stiff pers.pdf,data\pdf_original\1598_Thuringer A.J. and Jassam Y.N. - 2019 - Coexistence of neuromyelitis optica and stiff pers.pdf,C:\Projects\sps-review\data\pdf_original\1598_Thuringer A.J. and Jassam Y.N. - 2019 - Coexistence of neuromyelitis optica and stiff pers.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661293/Thuringer%20A.J.%20and%20Jassam%20Y.N.%20-%202019%20-%20Coexistence%20of%20neuromyelitis%20optica%20and%20stiff%20pers.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192643Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=923726b5a22d2a74c4956c24f87833f7720c2095874afb3f01473906f9607e73,
1602,629001421,Barbov 2019,Progressive encephalomyelitis with rigidity and myoclonus - Case report,Barbov I.; Stojkoska F.; Petovska-Cvetkovska D.; Lazarova S.,2019,European Journal of Neurology,http://dx.doi.org/10.1111/ene.14018,Clinical manifestations,#1602 – Barbov 2019,Barbov,2019,Barbov I.; Stojkoska F.; Petovska-Cvetkovska D.; Lazarova S.,Progressive encephalomyelitis with rigidity and myoclonus - Case report,true,true,true,1602_Barbov I. et al. - 2019 - Progressive encephalomyelitis with rigidity and my.pdf,data\pdf_original\1602_Barbov I. et al. - 2019 - Progressive encephalomyelitis with rigidity and my.pdf,C:\Projects\sps-review\data\pdf_original\1602_Barbov I. et al. - 2019 - Progressive encephalomyelitis with rigidity and my.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661297/Barbov%20I.%20et%20al.%20-%202019%20-%20Progressive%20encephalomyelitis%20with%20rigidity%20and%20my.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181012Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=250b5fc24c6578065139df469b0b84f1df7677c800a30233a16fe00f9f52b389,
1603,629001432,Vogrig 2019,Clinical characteristics of 88 confirmed cases of anti-Ri antibody-associated syndrome,Vogrig A.; Simard C.; Joubert B.; Picard G.; Rogemond V.; Ducray F.; Psimaras D.; Desestret V.; Honnorat J.,2019,European Journal of Neurology,http://dx.doi.org/10.1111/ene.14023,,#1603 – Vogrig 2019,Vogrig,2019,Vogrig A.; Simard C.; Joubert B.; Picard G.; Rogemond V.; Ducray F.; Psimaras D.; Desestret V.; Honnorat J.,Clinical characteristics of 88 confirmed cases of anti-Ri antibody-associated syndrome,true,true,true,1603_Vogrig A. et al. - 2019 - Clinical characteristics of 88 confirmed cases of .pdf,data\pdf_original\1603_Vogrig A. et al. - 2019 - Clinical characteristics of 88 confirmed cases of .pdf,C:\Projects\sps-review\data\pdf_original\1603_Vogrig A. et al. - 2019 - Clinical characteristics of 88 confirmed cases of .pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661298/Vogrig%20A.%20et%20al.%20-%202019%20-%20Clinical%20characteristics%20of%2088%20confirmed%20cases%20of%20.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T193127Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=cf2f40fac11dc4f2400bcf6b166b65d0759c23f743c9be035e38f967d21637c9,
1605,629002536,Srinithya 2019,A stiff woman,Srinithya F.; Gadde S.,2019,Journal of General Internal Medicine,http://dx.doi.org/10.1007/11606.1525-1497,Clinical manifestations,#1605 – Srinithya 2019,Srinithya,2019,Srinithya F.; Gadde S.,A stiff woman,true,true,true,1605_s11606-019-05007-5.pdf,data\pdf_original\1605_s11606-019-05007-5.pdf,C:\Projects\sps-review\data\pdf_original\1605_s11606-019-05007-5.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661300/s11606-019-05007-5.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192109Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=81836000e6e513a5c0fd42e8337548dd4493c5666be7afef6081bae7b35cab56,
1609,629238780,Lin 2019,Unusual respiratory manifestation in a patient with Stiff Person Syndrome (SPS),Lin A.; Arias A.A.; Casul Y.R.; Gupta A.; Calder C.,2019,Neurology,,Clinical manifestations,#1609 – Lin 2019,Lin,2019,Lin A.; Arias A.A.; Casul Y.R.; Gupta A.; Calder C.,Unusual respiratory manifestation in a patient with Stiff Person Syndrome (SPS),true,true,true,1609_Lin - Unusual Respiratory Manifestation in a Patient with Stiff Person Syndrome.pdf,data\pdf_original\1609_Lin - Unusual Respiratory Manifestation in a Patient with Stiff Person Syndrome.pdf,C:\Projects\sps-review\data\pdf_original\1609_Lin - Unusual Respiratory Manifestation in a Patient with Stiff Person Syndrome.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661304/Lin%20-%20Unusual%20Respiratory%20Manifestation%20in%20a%20Patient%20with%20Stiff%20Person%20Syndrome.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184544Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f914dfd4f4a6778eb2a20703dc8d1df7882c242d8fcbdd7f266108e041bb1eac,
1610,629239642,Aljarallah 2019,Longitudinally extensive dorsal column lesion in a patient with longstanding anti-hu and anti-amphphysin autoimmunity,Aljarallah S.; Newsome S.,2019,Neurology,,Immunological - Lab tests,#1610 – Aljarallah 2019,Aljarallah,2019,Aljarallah S.; Newsome S.,Longitudinally extensive dorsal column lesion in a patient with longstanding anti-hu and anti-amphphysin autoimmunity,true,true,true,1610_Aljarallah-2019-Longitudinally extensive dorsal column lesion in a patient with longstanding anti-hu and anti-amphphysin.pdf,data\pdf_original\1610_Aljarallah-2019-Longitudinally extensive dorsal column lesion in a patient with longstanding anti-hu and anti-amphphysin.pdf,C:\Projects\sps-review\data\pdf_original\1610_Aljarallah-2019-Longitudinally extensive dorsal column lesion in a patient with longstanding anti-hu and anti-amphphysin.pdf,1,downloaded,skipped_existing,,,
1611,629259530,Comisac 2019,Presence of systemic autoantibodies and associated comorbid conditions in a large cohort of stiff person syndrome,Comisac M.; Wang Y.; Aljarallah S.; Lukish N.; Newsome S.,2019,Neurology,,Immunological - Lab tests,#1611 – Comisac 2019,Comisac,2019,Comisac M.; Wang Y.; Aljarallah S.; Lukish N.; Newsome S.,Presence of systemic autoantibodies and associated comorbid conditions in a large cohort of stiff person syndrome,true,true,true,1611_Comisac - Presence of Systemic Autoantibodies and Associated Comorbid Conditions in a Large Cohort of Stiff Person Syndrome.pdf,data\pdf_original\1611_Comisac - Presence of Systemic Autoantibodies and Associated Comorbid Conditions in a Large Cohort of Stiff Person Syndrome.pdf,C:\Projects\sps-review\data\pdf_original\1611_Comisac - Presence of Systemic Autoantibodies and Associated Comorbid Conditions in a Large Cohort of Stiff Person Syndrome.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661306/Comisac%20-%20Presence%20of%20Systemic%20Autoantibodies%20and%20Associated%20Comorbid%20Conditions%20in%20a%20Large%20Cohort%20of%20Stiff%20Person%20Syndrome.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181913Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=93c5d18d4f006228cd957a28b637e53fbd192a0b859f42fe307288dd954e189e,
1614,629259602,Aljarallah 2019,Long-term rituximab use benefits patients with stiff person syndrome,Aljarallah S.; Wang Y.; Shoemaker T.; Newsome S.,2019,Neurology,,Treatment,#1614 – Aljarallah 2019,Aljarallah,2019,Aljarallah S.; Wang Y.; Shoemaker T.; Newsome S.,Long-term rituximab use benefits patients with stiff person syndrome,true,true,true,1614_Aljarallah - Long-term RTX use.pdf,data\pdf_original\1614_Aljarallah - Long-term RTX use.pdf,C:\Projects\sps-review\data\pdf_original\1614_Aljarallah - Long-term RTX use.pdf,1,downloaded,skipped_existing,,,
1616,629259648,Witek 2019,Double hit and excellent treatment response: AMPA and GAD-65 receptor antibodies in a young woman with stiff person plus syndrome misdiagnosed as acute scoliosis and bipolar disorder,Witek N.; Gera A.; Denike J.; Goetz C.; Bailey M.,2019,Neurology,,Clinical manifestations; Immunological - Lab tests; Treatment,#1616 – Witek 2019,Witek,2019,Witek N.; Gera A.; Denike J.; Goetz C.; Bailey M.,Double hit and excellent treatment response: AMPA and GAD-65 receptor antibodies in a young woman with stiff person plus syndrome misdiagnosed as acute scoliosis and bipolar disorder,true,true,true,1616_Witek - Double Hit and Excellent Treatment Response.pdf,data\pdf_original\1616_Witek - Double Hit and Excellent Treatment Response.pdf,C:\Projects\sps-review\data\pdf_original\1616_Witek - Double Hit and Excellent Treatment Response.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661311/Witek%20-%20Double%20Hit%20and%20Excellent%20Treatment%20Response.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T193350Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=23ace1d909d2e011ae30864662bce07c5ba219efca1c404ff137999f5f84ae95,
1618,629259718,Husari 2019,Bortezomib for the treatment of refractory stiff person spectrum disorder,Husari K.; Tardo L.; Greenberg B.,2019,Neurology,,Clinical manifestations; Immunological - Lab tests,#1618 – Husari 2019,Husari,2019,Husari K.; Tardo L.; Greenberg B.,Bortezomib for the treatment of refractory stiff person spectrum disorder,true,true,true,1618_Husari - Bortezomib for the Treatment of Refractory Stiff Person Spectrum Disorder.pdf,data\pdf_original\1618_Husari - Bortezomib for the Treatment of Refractory Stiff Person Spectrum Disorder.pdf,C:\Projects\sps-review\data\pdf_original\1618_Husari - Bortezomib for the Treatment of Refractory Stiff Person Spectrum Disorder.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661313/Husari%20-%20Bortezomib%20for%20the%20Treatment%20of%20Refractory%20Stiff%20Person%20Spectrum%20Disorder.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T183459Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=185a7ee9dc6f035ef454007983c542f1551dd2f1d994de9aef4e10aec2e9e4b7,
1621,629259897,Jazebi 2019,"A rare case of non-neoplastic anti-gad positive cerebellar ataxia and progressive encephalomyelitis with rigidity and myoclonus (PERM), responsive to ivig therapy",Jazebi N.; Rodrigo S.; Hamouda D.; Shawagfeh A.,2019,Neurology,,Clinical manifestations,#1621 – Jazebi 2019,Jazebi,2019,Jazebi N.; Rodrigo S.; Hamouda D.; Shawagfeh A.,"A rare case of non-neoplastic anti-gad positive cerebellar ataxia and progressive encephalomyelitis with rigidity and myoclonus (PERM), responsive to ivig therapy",true,true,true,1621_Jazebi - A Rare Case of Non.pdf,data\pdf_original\1621_Jazebi - A Rare Case of Non.pdf,C:\Projects\sps-review\data\pdf_original\1621_Jazebi - A Rare Case of Non.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661316/Jazebi%20-%20A%20Rare%20Case%20of%20Non.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T183811Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c294286bec22745ee703ef1284ea60fd64b8eb9de31af57aba8b858552db4d61,
1625,629301052,Kaneko 2019,Neuronal autoantibodies and clinical significance in stiff-person spectrum disorder,Kaneko J.; Iizuka T.; Kondo Y.; Abe Y.; Kaneko A.; Hattori K.; Kobayashi S.; Ugawa Y.; Sekiguchi K.; Maeda K.; Matsumoto Y.; Kanazawa N.; Kitamura E.; Dalmau J.; Nishiyama K.,2019,Neurology,,Clinical manifestations; Electrophysiology; Review Article; Treatment,#1625 – Kaneko 2019,Kaneko,2019,Kaneko J.; Iizuka T.; Kondo Y.; Abe Y.; Kaneko A.; Hattori K.; Kobayashi S.; Ugawa Y.; Sekiguchi K.; Maeda K.; Matsumoto Y.; Kanazawa N.; Kitamura E.; Dalmau J.; Nishiyama K.,Neuronal autoantibodies and clinical significance in stiff-person spectrum disorder,true,true,true,1625_Kaneko - Neuronal Autoantibodies and Clinical Significance in Stiff.pdf,data\pdf_original\1625_Kaneko - Neuronal Autoantibodies and Clinical Significance in Stiff.pdf,C:\Projects\sps-review\data\pdf_original\1625_Kaneko - Neuronal Autoantibodies and Clinical Significance in Stiff.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661320/Kaneko%20-%20Neuronal%20Autoantibodies%20and%20Clinical%20Significance%20in%20Stiff.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184012Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=40c3573bab052d8f2d2e254648815abf700688f1c444d53306c28d1a97f5331e,
1628,629345375,Diaz 2019,Stiff person syndrome as a mimic of Parkinsonism,Diaz M.; Ratliff J.,2019,Neurology,,Clinical manifestations; Electrophysiology; Treatment,#1628 – Diaz 2019,Diaz,2019,Diaz M.; Ratliff J.,Stiff person syndrome as a mimic of Parkinsonism,true,true,true,1628_Diaz - Stiff Person Syndrome as a Mimic of Parkinsonism.pdf,data\pdf_original\1628_Diaz - Stiff Person Syndrome as a Mimic of Parkinsonism.pdf,C:\Projects\sps-review\data\pdf_original\1628_Diaz - Stiff Person Syndrome as a Mimic of Parkinsonism.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661323/Diaz%20-%20Stiff%20Person%20Syndrome%20as%20a%20Mimic%20of%20Parkinsonism.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T182248Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f7b55a96f251d7fb5565256bd74cf7c3cbccfefa0f96cac77e5f775f6a3e15ae,
1636,606300958,Karaoglan 2015,A stiff person case admitted phsysical medicine and rehabilitation outpatient clinic with low back pain,Karaoglan B.; Ote S.; Koseoglu E.; Balevi E.,2015,Turkiye Fiziksel Tip ve Rehabilitasyon Dergisi,http://dx.doi.org/10.5152/tftrd.2015.57778,Clinical manifestations,#1636 – Karaoglan 2015,Karaoglan,2015,Karaoglan B.; Ote S.; Koseoglu E.; Balevi E.,A stiff person case admitted phsysical medicine and rehabilitation outpatient clinic with low back pain,true,true,true,1636_Karaoglan B. et al. - 2015 - A stiff person case admitted phsysical medicine an.pdf,data\pdf_original\1636_Karaoglan B. et al. - 2015 - A stiff person case admitted phsysical medicine an.pdf,C:\Projects\sps-review\data\pdf_original\1636_Karaoglan B. et al. - 2015 - A stiff person case admitted phsysical medicine an.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277661331/Karaoglan%20B.%20et%20al.%20-%202015%20-%20A%20stiff%20person%20case%20admitted%20phsysical%20medicine%20an.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184013Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=60849e1e78869c8a02de1570d0e9dbfff74eadf1d93abea880219bcec96d4b3b,
