paper_id,covidence_id,reference_present,reference_match_status,ref,study,title,authors,published_year,published_month,journal,volume,issue,pages,accession_number,doi,notes,tags,card_identifier_text,card_first_author,card_year,card_authors_full,card_publication_title,card_title_matches_export,card_authors_match_export,card_year_matches_export,pdf_present,pdf_file_count,pdf_filenames,pdf_paths_relative,download_status,download_manifest_status,download_method,download_error,download_finished_at_utc,text_json_present,text_json_path,text_preclean_json_present,text_preclean_json_path,text_preclean_stage2_json_present,text_preclean_stage2_json_path,text_source_filename,text_source_sha256,text_extracted_at_utc,text_n_pages,text_needs_ocr,text_ocr_applied,text_ocr_error,text_cleanup_applied,text_cleanup_profile,text_cleanup_applied_at_utc,text_cleanup_source_strategy,text_cleanup_original_extractor,text_cleanup_changed_page_count,text_cleanup_source_json_path,text_cleanup_source_json_sha256,text_cleanup_source_pdf_path,text_cleanup_source_pdf_sha256,text_cleanup_stage2_applied,text_cleanup_stage2_profile,text_cleanup_stage2_applied_at_utc,text_cleanup_stage2_source_strategy,text_cleanup_stage2_changed_page_count,text_cleanup_stage2_source_json_path,text_cleanup_stage2_source_json_sha256,text_cleanup_stage2_source_pdf_path,text_cleanup_stage2_source_pdf_sha256,text_cleanup_stage2_source_page_start,text_cleanup_stage2_source_page_end,text_cleanup_stage2_ocr_dpi,text_cleanup_stage2_ocr_psm,text_cleanup_stage2_ocr_grayscale,text_trim_status,text_trim_reason,text_trimmed_present,text_trimmed_path,text_proceedings_ready_present,text_proceedings_ready_path,text_proceedings_ready_source_kind,text_proceedings_ready_text_mode,text_proceedings_ready_reason,text_trim_method,text_trim_match_score,text_trim_start_page,text_trim_end_page,text_trim_source_text_json_path,source_categorisation_present,source_category,source_subtype,source_classification_confidence,source_likely_case_count,source_case_count_present,source_count_eligible,source_likely_sps_case_count,source_count_confidence,source_count_basis,source_count_manual_review_required,source_count_reason,source_count_version,source_counted_at_utc,source_contains_individual_level_data,source_contains_group_level_data,source_case_series_split_candidate,source_preferred_langextract_mode,source_langextract_eligible,source_manual_review_required,source_recommended_next_action,source_categorisation_reason,source_categorised_at_utc,source_manual_override_present,resolved_source_category,resolved_source_subtype,resolved_source_confidence,resolved_source_route_source,resolved_source_notes,resolved_source_alignment_tag,resolved_review_batch,resolved_reviewed_at_utc,resolved_case_series_split_candidate,resolved_langextract_mode,resolved_langextract_eligible,proceedings_qc_present,proceedings_qc_status,proceedings_qc_manual_follow_up_required,proceedings_qc_validated_text_json_path,proceedings_qc_best_match_page_index,proceedings_qc_title_score,proceedings_qc_author_score,proceedings_qc_combined_score,proceedings_qc_checked_at_utc,case_series_split_present,case_series_split_status,case_series_split_reason,case_series_split_method,case_series_split_case_count,case_series_split_text_json_path,stage07_xml_present,stage07_xml_registry_present,stage07_xml_paper_json_path,stage07_xml_annotated_text_path,stage07_xml_segments_json_path,stage07_xml_target_views_dir,stage07_xml_validation_json_path,stage07_xml_validation_status,stage07_xml_roundtrip_status,stage07_xml_n_target_views,stage07_xml_n_ready_target_views,stage07_xml_ready_for_langextract,stage07_xml_manual_review_required,stage07_xml_stage06_diverged,stage07_xml_manifest_run_id,langextract_raw_present,langextract_raw_path,langextract_model_id,langextract_generated_at_utc,langextract_total_extraction_count,summary_json_present,summary_json_path,summary_model_id,summary_generated_at_utc,summary_total_extraction_count,quality_raw_present,quality_raw_path,quality_model_id,quality_generated_at_utc,quality_publication_type,quality_extraction_count,quality_record_present,quality_record_path,quality_record_model_id,quality_record_generated_at_utc,quality_record_publication_type,quality_missing_field_count,artifact_types_present,registry_updated_at_utc
6452,6452,true,matched_reference,,Min 2019,SILENT MULTILEVEL VERTEBRAL FRACTURES IN A SEVERE CASE OF GLYCINE RECEPTOR ANTIBODY-POSITIVE PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY AND MYOCLONUS (PERM),"Min, M.; Liu, H.; Silberstein, P.",2019,Jul,Journal of Neurology Neurosurgery and Psychiatry,90,E7,,WOS:000478895700093,10.1136/jnnp-2019-anzan.92,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,false,,false,,source_text_passthrough,full_text_passthrough,Document does not look like a proceedings source.,page_local_sliding_window_match,0.8817,0,0,data\extraction_json\text\6452.json,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:52:54.249794+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:52:54.249768+00:00,true,conference_abstract,single_case_conference_abstract,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,individual,true,true,confirmed_full,false,data\extraction_json\text_trimmed\6452.json,0,0.6994,1.0000,0.7745,2026-04-06T13:57:57.517386+00:00,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count; proceedings_qc,2026-04-26T16:20:34.819527+00:00
6465,6465,true,matched_reference,,Molina 2000,Treatment with intravenous prednisone and immunoglobulin in a case of progressive encephalomyelitis with rigidity,"Molina, J. A.; Porta, J.; Garcia-Morales, I.; Bermejo, F.; Jimenez-Jimenez, F. J.",2000,Mar,Journal of Neurology Neurosurgery and Psychiatry,68,3,395-396,WOS:000085477500036,,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The article describes a single patient with progressive encephalomyelitis with rigidity syndrome (PEMRS), a severe form of stiff-person syndrome, including detailed clinical course, treatment, and outcomes. No other SPS-spectrum patients are described.",llm_v1_gpt4.1,2026-04-05T20:53:19.147551+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report of a woman with PEMRS, a disorder on the stiff-person spectrum, with detailed individual-level clinical data and treatment response. There is no evidence of additional SPS-spectrum patients in the report.",2026-04-05T20:53:19.147531+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report of a woman with PEMRS, a disorder on the stiff-person spectrum, with detailed individual-level clinical data and treatment response. There is no evidence of additional SPS-spectrum patients in the report.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819571+00:00
6470,6470,true,matched_reference,,Sun 2006,Polysomnagraphy (PSG) study of a patient with Stiff Person Syndrome,"Sun, Y. J.; Walters, A. S.",2006,,Sleep,29,,A293-A293,WOS:000237916701238,,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The abstract describes a single 35-year-old man with Stiff Person Syndrome (SPS) who underwent polysomnography, with detailed individual-level clinical and sleep study data reported. There is no mention of additional SPS patients.",llm_v1_gpt4.1,2026-04-05T20:53:43.390125+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a conference abstract (from a supplement) reporting a single SPS patient in detail, consistent with a single case report. The text provides individual-level clinical and sleep study data for one patient only.",2026-04-05T20:53:43.390099+00:00,false,single_case_report,case_report,high,heuristic,"This is a conference abstract (from a supplement) reporting a single SPS patient in detail, consistent with a single case report. The text provides individual-level clinical and sleep study data for one patient only.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819614+00:00
6474,6474,true,matched_reference,,Svatova 2002,Plasmapheresis in treatment of stiff-man syndrome with a negative anti-GAD antibody,"Svatova, J.; Machova, H.; Pitha, J.",2002,,Movement Disorders,17,,S239-S239,WOS:000179489800816,,Natalie Witek (2021-10-13 04:59:48)(Select): ANTIBODY NEG;,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,false,,false,,llm_validated,trimmed_abstract,LLM selected an existing end candidate as the exact abstract boundary.,fuzzy_title_author_block_match,0.9923,21,21,data\extraction_json\text\6474.json,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:53:43.468026+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:53:43.468004+00:00,true,conference_abstract,single_case_conference_abstract,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,individual,true,true,confirmed_full,false,data\extraction_json\text_trimmed\6474.json,21,0.7083,1.0000,0.7812,2026-04-06T13:57:58.195661+00:00,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count; proceedings_qc,2026-04-26T16:20:34.819659+00:00
6475,6475,true,matched_reference,,Syed 2012,Stiff limb syndrome: a case report and diagnostic criteria,"Syed, S.",2012,Jun,Journal of Neurology,259,,S102-S102,WOS:000306083200283,,Karlo Lizarraga (2023-07-01 23:32:37)(Select): Poster with potential for data extraction;,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes in detail the clinical presentation, workup, and management of a single 65-year-old female patient with stiff limb syndrome, consistent with a single original SPS-spectrum case report.",llm_v1_gpt4.1,2026-04-05T20:53:48.820937+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the title and the detailed description of one patient's clinical course, diagnostic workup, and treatment. There is no evidence of additional original SPS-spectrum patients reported.",2026-04-05T20:53:48.820917+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the title and the detailed description of one patient's clinical course, diagnostic workup, and treatment. There is no evidence of additional original SPS-spectrum patients reported.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819700+00:00
6493,6493,true,matched_reference,,Tesch 1998,Agoraphobia and gait disorder resembling a psychogenic disease caused by the stiff-man syndrome,"Tesch, M.; Severus, E.; Holdorff, B.",1998,Nov,Psychiatrische Praxis,25,6,310-311,WOS:000077428800013,,Benjamin Vlad (2023-07-23 07:54:24)(Select): in german; Yasamin Mahjoub (2023-06-08 22:55:03)(Select): Request submitted to UCalgary Interlibrary loan;,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:54:07.914250+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:54:07.914229+00:00,true,small_case_series,Full article describes two women with truncal rigidity agoraphobia and gait disorder initially resembling psychogenic disease before GAD-antibody-supported SPS diagnosis.,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,manual_review,false,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819743+00:00
6549,6549,true,matched_reference,,Valls-Sole 2004,Role of EMG evaluation in muscle hyperactivity syndromes,"Valls-Sole, J.; Montero, J.",2004,Mar,Journal of Neurology,251,3,251-260,WOS:000220542800001,10.1007/s00415-004-0380-9,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:54:32.580188+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:54:32.580167+00:00,true,teaching_review,ENS teaching review on EMG patterns across muscle hyperactivity syndromes rather than a primary SPS case or cohort study.,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,manual_review,false,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819787+00:00
6553,6553,true,matched_reference,,Vanacker 2012,Glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus: A disease with variable clinical course,"Vanacker, P.; Peeters, E.; Schrooten, M.; Woodhall, M.; Vincent, A.; Vandenberghe, W.",2012,Jun,Movement Disorders,27,,S202-S202,WOS:000305507702018,,"Benjamin Vlad (2023-07-02 21:46:10)(Select): wrong full text, removed it;",Review Article,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,false,,false,,llm_validated,trimmed_abstract,LLM selected an existing end candidate as the exact abstract boundary.,page_local_sliding_window_match,0.8385,201,201,data\extraction_json\text\6553.json,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:54:32.631712+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:54:32.631690+00:00,true,conference_abstract,case_series_conference_abstract,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,true,individual_case_split,true,true,partial_truncated,true,data\extraction_json\text_trimmed\6553.json,201,0.8133,1.0000,0.8599,2026-04-06T13:58:06.183126+00:00,false,manual_review_required,Could not find at least two distinct explicit case/patient headings.,,0,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count; proceedings_qc,2026-04-26T16:20:34.819830+00:00
6561,6561,true,matched_reference,,Velardo 2015,Anti-GAD antibody-positive myoclonic leg jerks,"Velardo, D.; Nuara, A.; Martinelli, V.; Comi, G.; Fazio, R.",2015,Apr,Neurological Sciences,36,4,647-648,WOS:000351612200027,10.1007/s10072-014-2058-0,,Review Article,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes in detail a single patient with anti-GAD antibody-associated myoclonic leg jerks, including clinical presentation, workup, treatment, and outcome. There is no mention of additional original SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T20:54:37.223418+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a letter to the editor presenting a single case report of a patient with anti-GAD antibody-associated neurological symptoms, consistent with the SPS spectrum. The report provides individual-level clinical data and does not synthesize prior literature or present group-level data.",2026-04-05T20:54:37.223398+00:00,false,single_case_report,case_report,high,heuristic,"This is a letter to the editor presenting a single case report of a patient with anti-GAD antibody-associated neurological symptoms, consistent with the SPS spectrum. The report provides individual-level clinical data and does not synthesize prior literature or present group-level data.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819876+00:00
6610,6610,true,matched_reference,,Walsh 1998,Immune system modulation in a patient with stiff-man syndrome and insulin-dependent diabetes mellitus,"Walsh, D. J.; Davis, C.; Hirsch, I.; Wei, H.; Lernmark, A.",1998,Jan,Journal of Investigative Medicine,46,1,101A-101A,WOS:000071684700539,,Yasamin Mahjoub (2023-06-08 23:14:30)(Select): Requested through UCalgary Interlibrary Loan;,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes immune modulation therapies in a single 36-year-old female patient with both insulin-dependent diabetes mellitus (IDDM) and stiff-man syndrome (SMS), reporting her clinical response to various treatments. There is no mention of additional patients.",llm_v1_gpt4.1,2026-04-05T20:55:43.547755+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report describing the clinical course and treatment of one patient with stiff-man syndrome (SPS-spectrum) and IDDM. The report provides individual-level clinical and laboratory data, and no group-level or multi-patient data are presented.",2026-04-05T20:55:43.547732+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report describing the clinical course and treatment of one patient with stiff-man syndrome (SPS-spectrum) and IDDM. The report provides individual-level clinical and laboratory data, and no group-level or multi-patient data are presented.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.819922+00:00
6615,6615,true,matched_reference,,Wang 2020,A Clinical Characterization of Stiff Person Syndrome Spectrum Disorders,"Wang, Y. J.; Tian, F.; Aljarallah, S.; Fitzgerald, K.; Newsome, S. D.",2020,Apr,Neurology,94,15,,WOS:000536058005105,,,Clinical manifestations,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_needed,Document does not look like a large proceedings/program PDF.,false,,false,,source_text_passthrough,full_text_passthrough,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,,,,,data\extraction_json\text\6615.json,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:55:43.607614+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:55:43.607592+00:00,true,conference_abstract,group_conference_abstract,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,group,true,true,untrimmed_localised,true,data\extraction_json\text\6615.json,0,0.6678,1.0000,0.7508,2026-04-06T13:58:06.188364+00:00,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count; proceedings_qc,2026-04-26T16:20:34.819968+00:00
6639,6639,true,matched_reference,,Whetton 2008,Severe refractory stiff-person syndrome responding to rituximab therapy,"Whetton, E.; Ealing, J.; Bruce, I.; McKee, D.",2008,Jun,Journal of Neurology,255,,173-174,WOS:000255747000661,,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,false,,false,,llm_validated,trimmed_abstract,LLM selected an existing end candidate as the exact abstract boundary.,fuzzy_title_author_block_match,0.7411,172,172,data\extraction_json\text\6639.json,true,unclear_manual_review,unclear,high,,true,false,,,,false,,llm_v1_gpt4.1,2026-04-05T20:56:04.159955+00:00,false,false,false,manual_review,false,false,review_source_category,Manual review: batch_13_20,2026-04-05T20:56:04.159935+00:00,true,conference_abstract,single_case_conference_abstract,reviewed,manual_review,batch_13_20,,2026-03-03T00:00:00Z,appears_matched,false,individual,true,true,confirmed_full,false,data\extraction_json\text_trimmed\6639.json,172,0.6765,0.0000,0.5074,2026-04-06T13:58:10.966325+00:00,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count; proceedings_qc,2026-04-26T16:20:34.820013+00:00
6641,6641,true,matched_reference,,Wickremaratchi 2012,GLYCINE RECEPTOR ANTIBODY MEDIATED PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY AND MYOCLONUS (PERM) PRESENTING WITH RESPIRATORY COMPROMISE IN A 40-YEAR-OLD MALE,"Wickremaratchi, M.; Chalmers, R. M.; Stern, W.; Howard, R.; Woodhall, M. R.; Vincent, A.",2012,Nov,Journal of Neurology Neurosurgery and Psychiatry,83,,A8-A8,WOS:000320869500029,10.1136/jnnp-2012-304200a.31,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The abstract describes a single 40-year-old male patient with PERM (a form of SPS-spectrum disorder) associated with glycine receptor antibodies, detailing his clinical course, investigations, and treatment. No other patients are mentioned.",llm_v1_gpt4.1,2026-04-05T20:56:08.138837+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a conference abstract reporting a single case of glycine receptor antibody-mediated PERM, with detailed individual-level clinical data. The title, structure, and content all indicate a single case report.",2026-04-05T20:56:08.138816+00:00,false,single_case_report,case_report,high,heuristic,"This is a conference abstract reporting a single case of glycine receptor antibody-mediated PERM, with detailed individual-level clinical data. The title, structure, and content all indicate a single case report.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.820056+00:00
